Permeability,Porosity,Salinity,Sgr,Depth,Thickness,InjectionRate,Time,RTI,STI
29,0.3,97000,0.44,1400,181,42735,270,0.6349,0.291
29,0.3,97000,0.44,1400,181,42735,280,0.6351,0.291
29,0.3,97000,0.44,1400,181,42735,290,0.6353,0.291
29,0.3,97000,0.44,1400,181,42735,300,0.6355,0.291
48,0.3,184000,0.47,2000,86,34595,10,0.3102,0.1302
48,0.3,184000,0.47,2000,86,34595,20,0.7472,0.1737
48,0.3,184000,0.47,2000,86,34595,30,0.7648,0.1737
48,0.3,184000,0.47,2000,86,34595,40,0.7683,0.1737
48,0.3,184000,0.47,2000,86,34595,50,0.7702,0.1737
48,0.3,184000,0.47,2000,86,34595,60,0.772,0.1737
48,0.3,184000,0.47,2000,86,34595,70,0.7738,0.1737
48,0.3,184000,0.47,2000,86,34595,80,0.7757,0.1737
48,0.3,184000,0.47,2000,86,34595,90,0.7775,0.1737
48,0.3,184000,0.47,2000,86,34595,100,0.7793,0.1737
48,0.3,184000,0.47,2000,86,34595,110,0.7811,0.1737
48,0.3,184000,0.47,2000,86,34595,120,0.7829,0.1737
48,0.3,184000,0.47,2000,86,34595,130,0.7847,0.1737
48,0.3,184000,0.47,2000,86,34595,140,0.7866,0.1737
48,0.3,184000,0.47,2000,86,34595,150,0.7883,0.1737
48,0.3,184000,0.47,2000,86,34595,160,0.7901,0.1737
48,0.3,184000,0.47,2000,86,34595,170,0.7918,0.1737
48,0.3,184000,0.47,2000,86,34595,180,0.7934,0.1737
48,0.3,184000,0.47,2000,86,34595,190,0.795,0.1737
48,0.3,184000,0.47,2000,86,34595,200,0.7966,0.1737
48,0.3,184000,0.47,2000,86,34595,210,0.798,0.1737
48,0.3,184000,0.47,2000,86,34595,220,0.7994,0.1737
48,0.3,184000,0.47,2000,86,34595,230,0.8008,0.1737
48,0.3,184000,0.47,2000,86,34595,240,0.802,0.1737
48,0.3,184000,0.47,2000,86,34595,250,0.8032,0.1737
48,0.3,184000,0.47,2000,86,34595,260,0.8043,0.1737
48,0.3,184000,0.47,2000,86,34595,270,0.8054,0.1737
48,0.3,184000,0.47,2000,86,34595,280,0.8063,0.1737
48,0.3,184000,0.47,2000,86,34595,290,0.8072,0.1737
48,0.3,184000,0.47,2000,86,34595,300,0.808,0.1737
86,0.22,155000,0.26,1280,181,38665,10,0.3542,0.1846
86,0.22,155000,0.26,1280,181,38665,20,0.655,0.2517
86,0.22,155000,0.26,1280,181,38665,30,0.6675,0.2517
86,0.22,155000,0.26,1280,181,38665,40,0.671,0.2517
86,0.22,155000,0.26,1280,181,38665,50,0.6743,0.2517
86,0.22,155000,0.26,1280,181,38665,60,0.6769,0.2517
86,0.22,155000,0.26,1280,181,38665,70,0.6795,0.2517
86,0.22,155000,0.26,1280,181,38665,80,0.6824,0.2517
86,0.22,155000,0.26,1280,181,38665,90,0.6857,0.2517
86,0.22,155000,0.26,1280,181,38665,100,0.6888,0.2517
86,0.22,155000,0.26,1280,181,38665,110,0.6908,0.2517
86,0.22,155000,0.26,1280,181,38665,120,0.6928,0.2517
86,0.22,155000,0.26,1280,181,38665,130,0.6947,0.2517
86,0.22,155000,0.26,1280,181,38665,140,0.6967,0.2517
86,0.22,155000,0.26,1280,181,38665,150,0.6988,0.2517
86,0.22,155000,0.26,1280,181,38665,160,0.7007,0.2517
86,0.22,155000,0.26,1280,181,38665,170,0.7017,0.2517
86,0.22,155000,0.26,1280,181,38665,180,0.7026,0.2517
86,0.22,155000,0.26,1280,181,38665,190,0.7033,0.2517
86,0.22,155000,0.26,1280,181,38665,200,0.7039,0.2517
86,0.22,155000,0.26,1280,181,38665,210,0.7044,0.2517
86,0.22,155000,0.26,1280,181,38665,220,0.7049,0.2517
86,0.22,155000,0.26,1280,181,38665,230,0.7053,0.2573
86,0.22,155000,0.26,1280,181,38665,240,0.7056,0.2573
86,0.22,155000,0.26,1280,181,38665,250,0.7059,0.2573
86,0.22,155000,0.26,1280,181,38665,260,0.7061,0.2573
86,0.22,155000,0.26,1280,181,38665,270,0.7063,0.2573
86,0.22,155000,0.26,1280,181,38665,280,0.7065,0.2573
86,0.22,155000,0.26,1280,181,38665,290,0.7067,0.2573
86,0.22,155000,0.26,1280,181,38665,300,0.7068,0.2573
181,0.2,126000,0.26,2000,67,44770,10,0.321,0.2493
181,0.2,126000,0.26,2000,67,44770,20,0.5471,0.2696
181,0.2,126000,0.26,2000,67,44770,30,0.5498,0.2763
181,0.2,126000,0.26,2000,67,44770,40,0.548,0.2763
181,0.2,126000,0.26,2000,67,44770,50,0.5463,0.2763
181,0.2,126000,0.26,2000,67,44770,60,0.5448,0.283
181,0.2,126000,0.26,2000,67,44770,70,0.5433,0.283
181,0.2,126000,0.26,2000,67,44770,80,0.5418,0.283
181,0.2,126000,0.26,2000,67,44770,90,0.5404,0.2898
181,0.2,126000,0.26,2000,67,44770,100,0.539,0.2898
181,0.2,126000,0.26,2000,67,44770,110,0.5375,0.2898
181,0.2,126000,0.26,2000,67,44770,120,0.5362,0.2965
181,0.2,126000,0.26,2000,67,44770,130,0.5351,0.2965
181,0.2,126000,0.26,2000,67,44770,140,0.5339,0.2965
181,0.2,126000,0.26,2000,67,44770,150,0.5328,0.2965
181,0.2,126000,0.26,2000,67,44770,160,0.5316,0.3033
181,0.2,126000,0.26,2000,67,44770,170,0.5306,0.3033
181,0.2,126000,0.26,2000,67,44770,180,0.5296,0.3033
181,0.2,126000,0.26,2000,67,44770,190,0.5285,0.31
181,0.2,126000,0.26,2000,67,44770,200,0.5274,0.31
181,0.2,126000,0.26,2000,67,44770,210,0.5262,0.31
181,0.2,126000,0.26,2000,67,44770,220,0.5251,0.31
181,0.2,126000,0.26,2000,67,44770,230,0.5241,0.3167
181,0.2,126000,0.26,2000,67,44770,240,0.523,0.3167
181,0.2,126000,0.26,2000,67,44770,250,0.522,0.3167
181,0.2,126000,0.26,2000,67,44770,260,0.5208,0.3167
181,0.2,126000,0.26,2000,67,44770,270,0.5197,0.3235
181,0.2,126000,0.26,2000,67,44770,280,0.5185,0.3235
181,0.2,126000,0.26,2000,67,44770,290,0.5172,0.3235
181,0.2,126000,0.26,2000,67,44770,300,0.5162,0.3235
181,0.26,242000,0.2,1880,162,48840,10,0.4828,0.1284
181,0.26,242000,0.2,1880,162,48840,20,0.6397,0.1506
181,0.26,242000,0.2,1880,162,48840,30,0.6436,0.1506
181,0.26,242000,0.2,1880,162,48840,40,0.6479,0.1506
181,0.26,242000,0.2,1880,162,48840,50,0.6524,0.1506
181,0.26,242000,0.2,1880,162,48840,60,0.6561,0.1506
181,0.26,242000,0.2,1880,162,48840,70,0.6588,0.1506
181,0.26,242000,0.2,1880,162,48840,80,0.6614,0.1506
181,0.26,242000,0.2,1880,162,48840,90,0.6638,0.1506
181,0.26,242000,0.2,1880,162,48840,100,0.6655,0.1506
181,0.26,242000,0.2,1880,162,48840,110,0.6673,0.1506
181,0.26,242000,0.2,1880,162,48840,120,0.6688,0.1506
181,0.26,242000,0.2,1880,162,48840,130,0.6696,0.1506
181,0.26,242000,0.2,1880,162,48840,140,0.6701,0.1506
181,0.26,242000,0.2,1880,162,48840,150,0.6705,0.1506
181,0.26,242000,0.2,1880,162,48840,160,0.6709,0.1506
181,0.26,242000,0.2,1880,162,48840,170,0.6713,0.1506
181,0.26,242000,0.2,1880,162,48840,180,0.6717,0.1506
181,0.26,242000,0.2,1880,162,48840,190,0.6722,0.1506
181,0.26,242000,0.2,1880,162,48840,200,0.6725,0.1506
181,0.26,242000,0.2,1880,162,48840,210,0.6727,0.1506
181,0.26,242000,0.2,1880,162,48840,220,0.6728,0.1506
181,0.26,242000,0.2,1880,162,48840,230,0.6729,0.1506
181,0.26,242000,0.2,1880,162,48840,240,0.6729,0.1506
181,0.26,242000,0.2,1880,162,48840,250,0.673,0.1506
181,0.26,242000,0.2,1880,162,48840,260,0.673,0.1506
181,0.26,242000,0.2,1880,162,48840,270,0.6729,0.1506
181,0.26,242000,0.2,1880,162,48840,280,0.6729,0.1506
181,0.26,242000,0.2,1880,162,48840,290,0.6729,0.1506
181,0.26,242000,0.2,1880,162,48840,300,0.6728,0.1506
67,0.16,10000,0.32,920,29,34595,10,0.2527,0.2001
67,0.16,10000,0.32,920,29,34595,20,0.3341,0.2266
67,0.16,10000,0.32,920,29,34595,30,0.3671,0.2391
67,0.16,10000,0.32,920,29,34595,40,0.3856,0.2469
67,0.16,10000,0.32,920,29,34595,50,0.3985,0.2501
67,0.16,10000,0.32,920,29,34595,60,0.4062,0.2532
67,0.16,10000,0.32,920,29,34595,70,0.4112,0.2579
67,0.16,10000,0.32,920,29,34595,80,0.4146,0.261
67,0.16,10000,0.32,920,29,34595,90,0.4154,0.2626
67,0.16,10000,0.32,920,29,34595,100,0.415,0.2626
67,0.16,10000,0.32,920,29,34595,110,0.4146,0.2641
67,0.16,10000,0.32,920,29,34595,120,0.4142,0.2641
67,0.16,10000,0.32,920,29,34595,130,0.4139,0.2641
67,0.16,10000,0.32,920,29,34595,140,0.4133,0.2641
67,0.16,10000,0.32,920,29,34595,150,0.4127,0.2657
67,0.16,10000,0.32,920,29,34595,160,0.4122,0.2657
67,0.16,10000,0.32,920,29,34595,170,0.4118,0.2657
67,0.16,10000,0.32,920,29,34595,180,0.4114,0.2673
67,0.16,10000,0.32,920,29,34595,190,0.4111,0.2673
67,0.16,10000,0.32,920,29,34595,200,0.4107,0.2673
67,0.16,10000,0.32,920,29,34595,210,0.4104,0.2673
67,0.16,10000,0.32,920,29,34595,220,0.41,0.2688
67,0.16,10000,0.32,920,29,34595,230,0.4097,0.2688
67,0.16,10000,0.32,920,29,34595,240,0.4093,0.2688
67,0.16,10000,0.32,920,29,34595,250,0.409,0.2688
67,0.16,10000,0.32,920,29,34595,260,0.4086,0.2704
67,0.16,10000,0.32,920,29,34595,270,0.4082,0.2704
67,0.16,10000,0.32,920,29,34595,280,0.4078,0.2704
67,0.16,10000,0.32,920,29,34595,290,0.4075,0.272
67,0.16,10000,0.32,920,29,34595,300,0.4071,0.272
200,0.24,39000,0.38,1280,29,36630,10,0.2463,0.1639
200,0.24,39000,0.38,1280,29,36630,20,0.3758,0.1904
200,0.24,39000,0.38,1280,29,36630,30,0.4144,0.2022
200,0.24,39000,0.38,1280,29,36630,40,0.4207,0.2037
200,0.24,39000,0.38,1280,29,36630,50,0.4205,0.2052
200,0.24,39000,0.38,1280,29,36630,60,0.4203,0.2052
200,0.24,39000,0.38,1280,29,36630,70,0.4201,0.2052
200,0.24,39000,0.38,1280,29,36630,80,0.4199,0.2067
200,0.24,39000,0.38,1280,29,36630,90,0.4196,0.2067
200,0.24,39000,0.38,1280,29,36630,100,0.4194,0.2067
200,0.24,39000,0.38,1280,29,36630,110,0.4192,0.2081
200,0.24,39000,0.38,1280,29,36630,120,0.4189,0.2081
200,0.24,39000,0.38,1280,29,36630,130,0.4187,0.2081
200,0.24,39000,0.38,1280,29,36630,140,0.4185,0.2096
200,0.24,39000,0.38,1280,29,36630,150,0.4182,0.2096
200,0.24,39000,0.38,1280,29,36630,160,0.4178,0.2096
200,0.24,39000,0.38,1280,29,36630,170,0.4175,0.2111
200,0.24,39000,0.38,1280,29,36630,180,0.4172,0.2111
200,0.24,39000,0.38,1280,29,36630,190,0.4169,0.2111
200,0.24,39000,0.38,1280,29,36630,200,0.4166,0.2126
200,0.24,39000,0.38,1280,29,36630,210,0.4163,0.2126
200,0.24,39000,0.38,1280,29,36630,220,0.416,0.214
200,0.24,39000,0.38,1280,29,36630,230,0.4157,0.214
200,0.24,39000,0.38,1280,29,36630,240,0.4155,0.214
200,0.24,39000,0.38,1280,29,36630,250,0.4152,0.2155
200,0.24,39000,0.38,1280,29,36630,260,0.4149,0.2155
200,0.24,39000,0.38,1280,29,36630,270,0.4146,0.2155
200,0.24,39000,0.38,1280,29,36630,280,0.4144,0.217
200,0.24,39000,0.38,1280,29,36630,290,0.4137,0.217
200,0.24,39000,0.38,1280,29,36630,300,0.4132,0.217
29,0.14,126000,0.23,1880,105,32560,10,0.3136,0.2026
29,0.14,126000,0.23,1880,105,32560,20,0.5381,0.279
29,0.14,126000,0.23,1880,105,32560,30,0.5637,0.289
29,0.14,126000,0.23,1880,105,32560,40,0.5644,0.289
29,0.14,126000,0.23,1880,105,32560,50,0.5648,0.289
29,0.14,126000,0.23,1880,105,32560,60,0.5651,0.289
29,0.14,126000,0.23,1880,105,32560,70,0.5654,0.289
29,0.14,126000,0.23,1880,105,32560,80,0.5658,0.289
29,0.14,126000,0.23,1880,105,32560,90,0.5661,0.289
29,0.14,126000,0.23,1880,105,32560,100,0.5665,0.289
29,0.14,126000,0.23,1880,105,32560,110,0.5669,0.289
29,0.14,126000,0.23,1880,105,32560,120,0.5674,0.289
29,0.14,126000,0.23,1880,105,32560,130,0.5677,0.289
29,0.14,126000,0.23,1880,105,32560,140,0.5681,0.2923
29,0.14,126000,0.23,1880,105,32560,150,0.5683,0.2923
29,0.14,126000,0.23,1880,105,32560,160,0.5686,0.2923
29,0.14,126000,0.23,1880,105,32560,170,0.5689,0.2923
29,0.14,126000,0.23,1880,105,32560,180,0.5692,0.2923
29,0.14,126000,0.23,1880,105,32560,190,0.5695,0.2923
29,0.14,126000,0.23,1880,105,32560,200,0.5698,0.2923
29,0.14,126000,0.23,1880,105,32560,210,0.5702,0.2923
29,0.14,126000,0.23,1880,105,32560,220,0.5706,0.2923
29,0.14,126000,0.23,1880,105,32560,230,0.5709,0.2923
29,0.14,126000,0.23,1880,105,32560,240,0.5713,0.2923
29,0.14,126000,0.23,1880,105,32560,250,0.5717,0.2923
29,0.14,126000,0.23,1880,105,32560,260,0.5721,0.2923
29,0.14,126000,0.23,1880,105,32560,270,0.5725,0.2923
29,0.14,126000,0.23,1880,105,32560,280,0.5729,0.2923
29,0.14,126000,0.23,1880,105,32560,290,0.5734,0.2923
29,0.14,126000,0.23,1880,105,32560,300,0.5738,0.2923
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,10,0.3643,0.1382
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,20,0.4945,0.1574
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,30,0.4959,0.1574
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,40,0.4973,0.1574
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,50,0.4984,0.1574
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,60,0.499,0.1574
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,70,0.4994,0.1574
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,80,0.4997,0.1574
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,90,0.4999,0.1574
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,100,0.5001,0.1607
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,110,0.5003,0.1607
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,120,0.5005,0.1607
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,130,0.5006,0.1607
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,140,0.5008,0.1607
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,150,0.5009,0.1607
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,160,0.501,0.1607
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,170,0.5011,0.1607
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,180,0.5012,0.1607
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,190,0.5013,0.1607
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,200,0.5014,0.1607
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,210,0.5015,0.1639
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,220,0.5015,0.1639
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,230,0.5016,0.1639
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,240,0.5017,0.1639
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,250,0.5017,0.1639
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,260,0.5018,0.1639
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,270,0.5018,0.1639
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,280,0.5018,0.1639
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,290,0.5018,0.1639
150.26478,0.16453758,155691.41,0.36226627,1213.4427,80.21701,33655.896,300,0.5019,0.1639
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,10,0.3349,0.2644
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,20,0.4898,0.2925
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,30,0.4919,0.2982
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,40,0.4922,0.2982
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,50,0.4927,0.3038
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,60,0.4929,0.3038
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,70,0.4923,0.3094
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,80,0.4918,0.3094
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,90,0.4905,0.315
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,100,0.489,0.315
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,110,0.4874,0.3207
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,120,0.4858,0.3207
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,130,0.4841,0.3263
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,140,0.4823,0.3263
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,150,0.4806,0.3319
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,160,0.4788,0.3319
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,170,0.4771,0.3375
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,180,0.4753,0.3375
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,190,0.4734,0.3432
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,200,0.4715,0.3432
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,210,0.4696,0.3432
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,220,0.4677,0.3488
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,230,0.4658,0.3488
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,240,0.4638,0.3544
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,250,0.4617,0.3544
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,260,0.4594,0.36
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,270,0.457,0.36
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,280,0.455,0.3657
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,290,0.4532,0.3657
134.83862,0.1898073,31816.032,0.29686893,1132.1476,110.778224,38445.998,300,0.4513,0.3713
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,10,0.4266,0.1872
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,20,0.5884,0.21
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,30,0.5923,0.2146
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,40,0.5951,0.2146
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,50,0.5962,0.2146
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,60,0.5964,0.2146
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,70,0.5967,0.2146
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,80,0.5969,0.2146
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,90,0.5971,0.2146
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,100,0.5972,0.2191
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,110,0.5974,0.2191
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,120,0.5975,0.2191
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,130,0.5976,0.2191
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,140,0.5977,0.2191
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,150,0.5975,0.2191
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,160,0.5971,0.2237
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,170,0.5966,0.2237
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,180,0.5961,0.2237
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,190,0.5956,0.2237
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,200,0.5951,0.2237
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,210,0.5946,0.2237
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,220,0.594,0.2237
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,230,0.5935,0.2283
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,240,0.5929,0.2283
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,250,0.5923,0.2283
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,260,0.5918,0.2283
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,270,0.5912,0.2283
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,280,0.5906,0.2283
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,290,0.59,0.2328
187.77485,0.20954644,150803.36,0.28961964,1294.1664,164.749108,47373.047,300,0.5894,0.2328
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,10,0.3777,0.1888
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,20,0.717,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,30,0.7235,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,40,0.7288,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,50,0.733,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,60,0.7362,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,70,0.7384,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,80,0.7399,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,90,0.741,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,100,0.7418,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,110,0.7425,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,120,0.7432,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,130,0.7438,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,140,0.7445,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,150,0.7451,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,160,0.7458,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,170,0.7464,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,180,0.7469,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,190,0.7475,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,200,0.7479,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,210,0.7483,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,220,0.7487,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,230,0.7489,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,240,0.7491,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,250,0.7493,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,260,0.7495,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,270,0.7496,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,280,0.7497,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,290,0.7497,0.2248
125.71623,0.26173031,146085.55,0.42448063,862.50886,190.733188,48108.708,300,0.7497,0.2248
89.597475,0.26206063,220402.8,0.38380261,1159.0901,152.997724,45992.403,10,0.3675,0.1552
89.597475,0.26206063,220402.8,0.38380261,1159.0901,152.997724,45992.403,20,0.7422,0.1881
89.597475,0.26206063,220402.8,0.38380261,1159.0901,152.997724,45992.403,30,0.7479,0.1881
89.597475,0.26206063,220402.8,0.38380261,1159.0901,152.997724,45992.403,40,0.7529,0.1881
